cell_id,NRAS.1.115258747.C...2,NRAS.1.115258747.C...3,DNMT3A.2.25457243.G,NPM1.5.170837543.C,FLT3.13.28592642.C,FLT3.13.28608243.X
c7046,72,72,76,30,204,43
c7047,4,4,30,35,62,12
c7048,33,33,26,35,22,14
c7049,22,22,24,26,28,5
c7050,40,40,51,18,114,35
c7051,16,16,51,41,84,26
c7052,14,14,15,24,61,15
c7053,32,32,12,10,101,18
c7054,72,72,94,104,214,117
c7055,22,22,50,11,68,13
c7056,40,40,33,44,7,11
c7057,51,51,24,28,158,18
c7058,21,21,30,42,68,19
c7059,22,22,35,41,36,10
c7060,22,22,24,8,121,38
c7061,26,26,39,41,62,13
c7062,48,48,76,14,132,18
c7063,2,2,2,2,50,7
c7064,80,80,32,107,143,31
c7065,22,22,21,8,70,16
c7066,45,45,45,6,116,17
c7067,37,37,38,39,144,15
c7068,19,19,9,23,43,11
c7069,38,38,36,132,46,8
c7070,11,11,18,3,84,26
c7071,8,8,8,4,69,7
c7072,38,38,18,13,60,14
c7073,8,8,34,28,52,10
c7074,22,22,96,90,150,63
c7075,45,45,37,33,105,34
c7076,42,42,78,63,48,14
c7077,12,12,73,48,52,41
c7078,21,21,27,10,16,8
c7079,31,31,38,36,27,5
c7080,13,13,22,35,40,5
c7081,53,53,31,6,16,3
c7082,22,22,8,6,52,4
c7083,21,21,23,56,26,19
c7084,31,31,67,6,118,18
c7085,53,53,34,55,299,85
c7086,13,13,50,49,82,45
c7087,21,21,37,15,60,10
c7088,7,7,32,19,37,20
c7089,6,6,3,35,59,14
c7090,3,3,3,2,124,29
c7091,12,12,37,33,42,17
c7092,46,46,57,79,77,24
c7093,8,8,19,8,58,11
c7094,24,24,54,17,72,15
c7095,41,41,50,44,84,23
c7096,29,29,53,41,53,21
c7097,11,11,10,2,16,11
c7098,15,15,21,11,121,49
c7099,21,21,48,30,41,10
c7100,19,19,22,20,180,32
c7101,13,13,35,12,43,12
c7102,57,57,107,62,186,51
c7103,30,30,31,7,153,15
c7104,28,28,36,28,46,21
c7105,17,17,29,144,98,18
c7106,22,22,21,36,61,14
c7107,23,23,29,22,41,14
c7108,13,13,25,7,111,6
c7109,29,29,39,44,82,29
c7110,14,14,54,5,38,6
c7111,10,10,25,36,86,25
c7112,39,39,76,65,190,15
c7113,36,36,91,56,95,13
c7114,35,35,51,44,48,13
c7115,25,25,56,9,149,18
c7116,39,39,41,11,87,41
c7117,10,10,28,34,44,15
c7118,27,27,40,58,86,18
c7119,77,77,137,20,372,44
c7120,21,21,39,55,43,9
c7121,32,32,23,24,93,20
c7122,33,33,46,104,78,22
c7123,23,23,14,44,76,13
c7124,24,24,22,7,59,11
c7125,21,21,11,12,95,34
c7126,26,26,35,26,166,35
c7127,16,16,11,10,52,5
c7128,12,12,4,18,50,5
c7129,11,11,28,50,48,29
c7130,10,10,4,8,61,7
c7131,46,46,26,21,87,12
c7132,50,50,139,50,190,21
c7133,51,51,32,0,86,27
c7134,14,14,35,45,45,8
c7135,0,0,99,130,96,30
c7136,40,40,62,30,78,56
c7137,36,36,39,81,60,18
c7138,6,6,25,8,75,16
c7139,7,7,19,17,48,10
c7140,20,20,47,62,77,43
c7141,15,15,17,8,78,13
c7142,14,14,50,82,90,14
c7143,26,26,25,10,54,22
c7144,29,29,31,27,55,15
c7145,4,4,42,59,47,21
c7146,32,32,41,66,72,21
c7147,19,19,52,67,46,16
c7148,20,20,56,22,90,68
c7149,13,13,24,42,34,11
c7150,28,28,64,64,98,25
c7151,41,41,33,90,158,57
c7152,32,32,51,18,44,14
c7153,34,34,52,32,112,79
c7154,13,13,23,36,48,19
c7155,24,24,70,27,50,11
c7156,42,42,20,28,82,22
c7157,17,17,9,24,87,10
c7158,38,38,104,65,106,34
c7159,21,21,24,22,64,6
c7160,36,36,85,38,66,22
c7161,25,25,13,23,63,8
c7162,15,15,49,53,63,20
c7163,15,15,14,2,92,11
c7164,13,13,0,12,128,12
c7165,28,28,47,76,92,14
c7166,13,13,18,9,132,21
c7167,23,23,32,37,60,15
c7168,9,9,6,6,93,8
c7169,40,40,51,21,20,16
c7170,21,21,57,45,123,14
c7171,45,45,35,29,90,20
c7172,35,35,47,27,80,38
c7173,18,18,38,55,60,10
c7174,14,14,46,12,74,15
c7175,29,29,79,20,190,50
c7176,25,25,34,51,81,26
c7177,17,17,49,9,94,13
c7178,11,11,32,15,70,17
c7179,17,17,40,12,54,20
c7180,29,29,55,28,69,21
c7181,25,25,6,8,66,43
c7182,39,39,57,9,172,33
c7183,19,19,52,10,74,21
c7184,30,30,49,58,76,16
c7185,26,26,23,9,89,11
c7186,9,9,13,8,103,14
c7187,12,12,24,57,68,7
c7188,11,11,43,9,109,16
c7189,6,6,46,52,101,13
c7190,26,26,135,70,65,43
c7191,39,39,70,64,85,24
c7192,34,34,44,61,86,22
c7193,14,14,72,26,101,27
c7194,23,23,64,9,79,19
c7195,18,18,43,8,102,49
c7196,37,37,169,11,373,63
c7197,32,32,40,4,69,66
c7198,16,16,36,32,71,37
c7199,17,17,46,19,150,23
c7200,32,32,32,27,36,33
c7201,27,27,65,6,68,13
c7202,18,18,49,20,74,17
c7203,43,43,77,40,143,49
c7204,30,30,87,71,74,24
c7205,18,18,50,57,60,25
c7206,168,168,236,20,426,111
c7207,17,17,28,30,40,21
c7208,32,32,31,7,86,22
c7209,8,8,35,39,0,15
c7210,35,35,52,41,140,31
c7211,13,13,16,66,50,16
c7212,14,14,12,10,52,9
c7213,24,24,24,14,78,21
c7214,25,25,4,13,18,29
c7215,25,25,29,18,88,22
c7216,24,24,53,14,25,22
c7217,46,46,62,73,162,87
c7218,28,28,31,51,43,17
c7219,30,30,36,17,82,13
c7220,12,12,11,8,50,1
c7221,17,17,59,24,82,9
c7222,10,10,39,4,82,24
c7223,28,28,43,9,116,22
c7224,46,46,53,26,193,102
c7225,22,22,58,12,114,13
c7226,9,9,16,5,48,5
c7227,49,49,66,32,92,21
c7228,15,15,44,8,56,16
c7229,18,18,73,43,50,23
c7230,24,24,97,34,133,77
c7231,22,22,58,140,84,14
c7232,15,15,45,87,67,16
c7233,14,14,24,14,44,23
c7234,2,2,8,1,67,9
c7235,7,7,27,5,107,34
c7236,48,48,43,39,117,31
c7237,27,27,52,22,121,35
c7238,6,6,74,19,123,45
c7239,10,10,31,11,38,5
c7240,14,14,14,1,38,12
c7241,53,53,100,4,116,33
c7242,34,34,60,34,56,28
c7243,93,93,78,89,60,53
c7244,29,29,43,96,73,32
c7245,14,14,11,7,30,38
c7246,65,65,156,79,108,50
c7247,19,19,28,10,48,16
c7248,19,19,25,3,52,12
c7249,24,24,28,91,78,14
c7250,3,3,16,6,146,20
c7251,32,32,46,107,66,18
c7252,33,33,24,18,38,14
c7253,26,26,58,57,98,23
c7254,7,7,7,8,30,21
c7255,30,30,62,5,96,20
c7256,30,30,48,15,72,19
c7257,7,7,23,3,113,11
c7258,23,23,50,0,91,17
c7259,47,47,65,22,124,23
c7260,5,5,44,5,52,8
c7261,17,17,60,202,84,22
c7262,30,30,34,11,56,13
c7263,45,45,86,41,110,27
c7264,35,35,61,35,72,25
c7265,19,19,44,15,74,13
c7266,19,19,27,8,63,13
c7267,18,18,26,58,46,38
c7268,0,0,60,82,22,0
c7269,25,25,45,17,66,18
c7270,35,35,36,26,46,13
c7271,27,27,28,35,47,34
c7272,10,10,12,3,59,17
c7273,25,25,21,4,60,7
c7274,36,36,41,35,92,17
c7275,29,29,29,15,51,27
c7276,22,22,33,29,47,22
c7277,15,15,20,10,62,16
c7278,18,18,16,13,88,8
c7279,21,21,34,30,69,18
c7280,30,30,39,17,76,9
c7281,30,30,47,55,36,14
c7282,13,13,15,14,36,12
c7283,13,13,65,95,70,25
c7284,19,19,20,31,92,15
c7285,11,11,38,19,44,12
c7286,31,31,81,57,109,22
c7287,9,9,23,6,60,17
c7288,22,22,42,15,118,49
c7289,29,29,25,33,64,38
c7290,17,17,31,11,59,12
c7291,14,14,30,11,96,33
c7292,15,15,10,3,68,22
c7293,32,32,41,70,64,18
c7294,12,12,30,22,28,7
c7295,10,10,22,36,72,12
c7296,52,52,53,75,100,38
c7297,26,26,35,32,46,12
c7298,9,9,15,45,92,24
c7299,12,12,33,5,53,5
c7300,16,16,48,63,36,23
c7301,24,24,43,63,72,15
c7302,17,17,38,51,60,15
c7303,27,27,48,47,62,19
c7304,14,14,21,9,56,10
c7305,13,13,22,10,88,17
c7306,27,27,18,18,73,25
c7307,50,50,80,109,134,33
c7308,37,37,27,33,130,16
c7309,26,26,55,43,129,22
c7310,3,3,10,2,136,31
c7311,25,25,27,44,54,17
c7312,23,23,26,3,80,22
c7313,25,25,55,24,134,29
c7314,26,26,51,56,80,13
c7315,8,8,17,9,88,10
c7316,41,41,34,70,81,19
c7317,9,9,20,5,146,49
c7318,36,36,23,45,58,6
c7319,25,25,47,17,65,21
c7320,5,5,29,4,88,11
c7321,44,44,98,69,144,19
c7322,16,16,30,24,189,30
c7323,35,35,32,48,48,8
c7324,26,26,31,27,73,26
c7325,36,36,29,26,94,20
c7326,34,34,36,38,52,8
c7327,17,17,51,29,50,13
c7328,14,14,44,5,141,23
c7329,39,39,80,18,65,20
c7330,41,41,7,26,34,13
c7331,14,14,34,3,90,8
c7332,10,10,28,43,58,9
c7333,34,34,55,10,86,19
c7334,12,12,28,36,52,12
c7335,29,29,21,7,38,10
c7336,34,34,166,89,208,61
c7337,11,11,22,48,14,6
c7338,30,30,56,20,48,38
c7339,35,35,35,3,63,30
c7340,32,32,64,25,87,5
c7341,16,16,53,80,38,12
c7342,34,34,53,96,110,32
c7343,26,26,61,69,102,21
c7344,12,12,14,1,48,8
c7345,9,9,20,7,54,19
c7346,17,17,25,12,33,52
c7347,17,17,43,68,57,16
c7348,40,40,78,25,71,25
c7349,35,35,31,32,138,39
c7350,15,15,56,22,78,18
c7351,15,15,14,38,34,11
c7352,28,28,19,19,32,25
c7353,9,9,17,39,53,17
c7354,26,26,22,19,67,15
c7355,14,14,50,60,88,18
c7356,11,11,11,4,86,15
c7357,26,26,34,33,37,17
c7358,31,31,26,38,102,21
c7359,16,16,14,4,110,7
c7360,18,18,37,6,60,21
c7361,5,5,22,10,69,7
c7362,12,12,41,38,100,16
c7363,15,15,18,18,72,17
c7364,23,23,45,40,77,18
c7365,27,27,69,46,30,21
c7366,13,13,36,26,38,8
c7367,35,35,40,23,115,24
c7368,41,41,117,89,212,38
c7369,42,42,74,24,137,19
c7370,40,40,47,22,196,33
c7371,35,35,64,76,94,8
c7372,37,37,31,56,117,11
c7373,17,17,23,3,70,24
c7374,32,32,13,17,85,9
c7375,20,20,65,41,78,16
c7376,49,49,49,52,134,9
c7377,44,44,51,23,93,15
c7378,13,13,30,49,56,22
c7379,13,13,43,16,110,41
c7380,43,43,50,43,95,51
c7381,28,28,49,18,114,54
c7382,25,25,44,62,74,9
c7383,15,15,19,12,59,12
c7384,19,19,33,19,45,22
c7385,32,32,72,65,66,5
c7386,11,11,36,49,55,15
c7387,18,18,21,54,52,11
c7388,90,90,83,87,162,43
c7389,4,4,2,4,42,8
c7390,13,13,27,34,54,10
c7391,7,7,22,10,58,19
c7392,12,12,15,4,38,16
c7393,25,25,33,10,81,23
c7394,29,29,28,73,42,11
c7395,16,16,54,13,142,16
c7396,12,12,68,60,79,14
c7397,40,40,26,12,48,45
c7398,38,38,46,33,78,10
c7399,36,36,31,20,72,16
c7400,31,31,40,46,63,19
c7401,14,14,38,10,162,30
c7402,19,19,12,10,93,13
c7403,20,20,40,54,56,20
c7404,13,13,43,78,58,22
c7405,34,34,119,21,184,93
c7406,24,24,68,66,84,23
c7407,36,36,65,18,174,52
c7408,7,7,21,8,24,8
c7409,69,69,31,26,54,36
c7410,47,47,84,20,116,38
c7411,24,24,40,7,76,14
c7412,25,25,33,10,248,34
c7413,9,9,28,2,28,16
c7414,27,27,22,26,36,8
c7415,53,53,47,41,90,57
c7416,14,14,7,8,104,7
c7417,28,28,19,3,98,4
c7418,114,114,114,45,245,105
c7419,12,12,36,9,106,14
c7420,98,98,209,318,430,117
c7421,47,47,75,23,147,18
c7422,13,13,24,23,34,5
c7423,53,53,97,23,93,22
c7424,45,45,71,73,118,20
c7425,49,49,88,28,72,26
c7426,61,61,36,11,86,27
c7427,27,27,41,44,65,7
c7428,33,33,36,24,71,27
c7429,29,29,44,15,82,23
c7430,19,19,12,6,82,14
c7431,34,34,11,24,72,15
c7432,30,30,52,35,102,20
c7433,40,40,68,84,127,13
c7434,60,60,105,25,128,32
c7435,27,27,29,8,48,17
c7436,10,10,34,25,29,12
c7437,10,10,15,12,138,17
c7438,45,45,30,215,130,30
c7439,6,6,26,5,52,28
c7440,11,11,10,13,133,17
c7441,30,30,54,39,307,113
c7442,15,15,21,8,190,15
c7443,27,27,26,95,80,20
c7444,17,17,21,8,91,11
c7445,2,2,24,4,107,44
c7446,26,26,58,42,93,32
c7447,25,25,23,22,70,13
c7448,24,24,33,15,79,19
c7449,22,22,20,22,34,31
c7450,24,24,23,43,70,23
c7451,21,21,27,9,28,20
c7452,28,28,44,49,60,10
c7453,18,18,30,15,121,25
c7454,20,20,34,50,64,13
c7455,29,29,23,21,100,23
c7456,35,35,49,90,66,35
c7457,10,10,22,10,68,26
c7458,38,38,10,36,22,26
c7459,10,10,54,18,68,22
c7460,10,10,27,13,55,23
c7461,27,27,12,8,60,9
c7462,8,8,10,25,21,4
c7463,16,16,14,37,28,11
c7464,10,10,3,2,86,18
c7465,29,29,50,53,24,4
c7466,30,30,18,42,49,16
c7467,29,29,28,48,42,14
c7468,27,27,64,11,84,12
c7469,15,15,46,23,51,16
c7470,63,63,66,42,179,26
c7471,8,8,36,38,28,6
c7472,55,55,59,28,120,26
c7473,36,36,89,16,103,20
c7474,21,21,26,20,48,15
c7475,8,8,25,47,56,9
c7476,28,28,63,24,88,17
c7477,10,10,26,14,53,10
c7478,11,11,28,3,97,56
c7479,20,20,56,28,233,88
c7480,12,12,22,8,86,9
c7481,30,30,57,13,51,25
c7482,25,25,48,20,63,10
c7483,26,26,54,55,96,14
c7484,19,19,38,39,99,21
c7485,26,26,49,52,139,2
c7486,22,22,58,7,110,27
c7487,37,37,48,10,84,26
c7488,27,27,24,32,68,23
c7489,20,20,61,57,87,18
c7490,20,20,17,13,93,37
c7491,28,28,96,27,54,31
c7492,71,71,88,42,144,35
c7493,36,36,52,42,76,10
c7494,37,37,12,4,100,66
c7495,12,12,24,6,70,15
c7496,40,40,33,27,65,19
c7497,32,32,83,64,164,32
c7498,34,34,57,8,60,38
c7499,38,38,70,28,132,24
c7500,30,30,40,54,68,14
c7501,38,38,28,18,158,31
c7502,13,13,34,7,88,17
c7503,35,35,63,64,100,21
c7504,13,13,57,32,134,36
c7505,32,32,50,18,30,10
c7506,13,13,36,23,41,6
c7507,23,23,55,28,36,8
c7508,40,40,49,28,64,24
c7509,22,22,44,60,56,14
c7510,34,34,63,22,56,0
c7511,68,68,132,12,136,36
c7512,42,42,74,55,80,39
c7513,51,51,142,35,222,20
c7514,6,6,9,4,92,16
c7515,25,25,72,32,139,42
c7516,13,13,38,2,42,36
c7517,11,11,58,7,142,15
c7518,25,25,28,33,86,14
c7519,59,59,72,23,192,28
c7520,48,48,56,23,114,23
c7521,47,47,40,20,128,52
c7522,19,19,34,38,70,22
c7523,15,15,19,16,78,36
c7524,9,9,63,44,48,18
c7525,27,27,53,42,86,26
c7526,11,11,47,6,94,16
c7527,22,22,31,12,52,10
c7528,28,28,43,51,100,24
c7529,24,24,37,22,52,18
c7530,5,5,21,5,149,16
c7531,26,26,65,37,118,19
c7532,7,7,33,25,101,47
c7533,2,2,14,7,53,8
c7534,5,5,25,22,74,13
c7535,29,29,30,58,70,35
c7536,31,31,24,31,106,34
c7537,40,40,58,48,66,14
c7538,13,13,30,27,43,13
c7539,20,20,68,52,90,22
c7540,35,35,25,50,41,6
c7541,5,5,29,6,90,16
c7542,27,27,39,41,30,11
c7543,13,13,45,63,33,23
c7544,34,34,32,18,61,32
c7545,15,15,34,73,64,16
c7546,16,16,27,20,58,42
c7547,13,13,63,27,65,30
c7548,18,18,53,38,56,13
c7549,15,15,51,22,112,20
c7550,48,48,115,109,141,39
c7551,18,18,48,52,55,9
c7552,26,26,49,32,118,60
c7553,22,22,36,36,52,11
c7554,20,20,12,49,42,6
c7555,31,31,63,70,57,19
c7556,9,9,13,2,76,18
c7557,12,12,19,74,50,9
c7558,36,36,38,20,80,21
c7559,16,16,36,15,142,44
c7560,83,83,114,168,130,32
c7561,10,10,30,20,63,11
c7562,18,18,33,50,38,9
c7563,22,22,22,5,88,26
c7564,57,57,145,42,142,30
c7565,13,13,22,11,106,34
c7566,14,14,22,14,141,17
c7567,34,34,17,25,70,10
c7568,3,3,7,0,133,10
c7569,17,17,45,9,167,12
c7570,29,29,80,16,52,29
c7571,17,17,38,9,205,21
c7572,26,26,46,1,64,47
c7573,15,15,37,62,38,22
c7574,21,21,24,38,42,15
c7575,34,34,56,24,52,24
c7576,43,43,80,30,150,27
c7577,30,30,36,57,102,19
c7578,16,16,10,41,40,13
c7579,18,18,28,32,59,11
c7580,28,28,65,47,76,19
c7581,21,21,74,210,78,19
c7582,60,60,55,44,111,19
c7583,29,29,58,20,175,15
c7584,13,13,38,8,85,7
c7585,98,98,260,28,389,158
c7586,9,9,42,15,70,12
c7587,13,13,26,23,38,10
c7588,22,22,38,40,80,14
c7589,19,19,70,21,88,35
c7590,30,30,32,17,95,22
c7591,31,31,23,32,148,36
c7592,16,16,34,24,47,9
c7593,35,35,43,27,73,20
c7594,38,38,36,28,94,0
c7595,25,25,50,30,88,16
c7596,22,22,42,21,66,26
c7597,5,5,43,64,74,38
c7598,9,9,26,9,132,26
c7599,31,31,16,37,38,5
c7600,8,8,13,7,45,59
c7601,25,25,18,18,148,18
c7602,22,22,33,72,69,16
c7603,12,12,27,10,124,60
c7604,19,19,37,39,68,19
c7605,24,24,24,42,72,41
c7606,17,17,31,19,70,12
c7607,13,13,41,36,32,11
c7608,19,19,22,62,75,16
c7609,22,22,54,33,68,5
c7610,14,14,62,45,48,52
c7611,26,26,27,22,36,5
c7612,24,24,25,48,123,20
c7613,28,28,0,14,68,7
c7614,15,15,25,18,107,39
c7615,41,41,43,39,149,30
c7616,10,10,25,21,70,14
c7617,22,22,36,44,128,31
c7618,55,55,150,107,266,95
c7619,37,37,34,9,67,19
c7620,112,112,95,20,192,70
c7621,36,36,95,3,196,40
c7622,22,22,0,20,90,11
c7623,58,58,90,52,134,104
c7624,56,56,58,7,165,39
c7625,9,9,27,22,46,38
c7626,1,1,22,1,51,12
c7627,11,11,22,2,56,13
c7628,11,11,10,8,72,30
c7629,27,27,12,0,85,11
c7630,32,32,41,51,76,19
c7631,16,16,27,4,95,18
c7632,13,13,44,26,70,20
c7633,14,14,22,7,58,14
c7634,19,19,39,4,27,9
c7635,32,32,32,59,79,16
c7636,30,30,50,10,153,32
c7637,9,9,21,2,74,26
c7638,31,31,94,12,165,19
c7639,25,25,37,48,44,15
c7640,21,21,31,16,83,27
c7641,37,37,17,28,152,28
c7642,13,13,31,37,106,19
c7643,57,57,92,53,116,31
c7644,23,23,32,20,81,33
c7645,16,16,42,37,56,23
c7646,23,23,31,43,50,13
c7647,32,32,58,7,98,36
c7648,16,16,15,31,85,16
c7649,19,19,24,9,70,19
c7650,18,18,55,57,56,21
c7651,34,34,29,43,60,20
c7652,17,17,46,21,50,14
c7653,27,27,32,59,88,12
c7654,17,17,39,9,84,48
c7655,12,12,18,5,90,19
c7656,17,17,66,71,57,8
c7657,13,13,31,57,93,64
c7658,51,51,15,40,122,25
c7659,6,6,12,7,87,17
c7660,4,4,16,1,63,25
c7661,16,16,42,34,56,15
c7662,11,11,28,22,80,26
c7663,21,21,84,42,76,10
c7664,43,43,47,29,62,1
c7665,26,26,27,18,86,72
c7666,40,40,67,118,42,6
c7667,20,20,28,60,52,11
c7668,8,8,16,3,58,26
c7669,41,41,62,68,76,11
c7670,6,6,83,109,2,8
c7671,19,19,30,9,48,13
c7672,18,18,15,75,36,8
c7673,26,26,15,9,38,2
c7674,10,10,15,24,90,20
c7675,18,18,31,7,43,24
c7676,40,40,52,177,62,11
c7677,14,14,23,2,4,28
c7678,29,29,22,2,130,34
c7679,28,28,29,46,96,29
c7680,5,5,17,27,33,11
c7681,21,21,31,5,153,23
c7682,9,9,80,8,89,16
c7683,32,32,81,27,53,25
c7684,48,48,48,31,121,35
c7685,42,42,26,50,76,8
c7686,28,28,42,18,80,9
c7687,37,37,64,28,64,9
c7688,28,28,17,14,46,9
c7689,12,12,91,24,82,60
c7690,5,5,31,2,133,17
c7691,63,63,21,7,91,95
c7692,14,14,79,51,102,31
c7693,15,15,33,28,62,19
c7694,16,16,51,8,121,45
c7695,32,32,107,24,116,16
c7696,34,34,32,29,100,17
c7697,14,14,20,10,66,14
c7698,20,20,43,23,79,22
c7699,19,19,33,35,72,16
c7700,26,26,36,11,63,23
c7701,15,15,33,1,42,7
c7702,29,29,60,97,91,13
c7703,18,18,50,37,167,36
c7704,49,49,77,76,85,57
c7705,31,31,40,28,89,18
c7706,45,45,43,21,80,20
c7707,55,55,96,101,216,135
c7708,91,91,222,64,258,77
c7709,24,24,29,12,39,13
c7710,13,13,37,34,29,11
c7711,18,18,54,34,44,9
c7712,28,28,43,11,105,50
c7713,33,33,89,41,135,38
c7714,56,56,111,85,120,23
c7715,11,11,56,57,131,30
c7716,5,5,17,2,130,43
c7717,13,13,13,46,94,26
c7718,21,21,21,46,48,23
c7719,12,12,20,18,66,12
c7720,22,22,67,49,99,12
c7721,52,52,31,58,115,18
c7722,39,39,71,68,118,59
c7723,3,3,21,12,70,29
c7724,10,10,21,16,156,56
c7725,12,12,20,29,28,9
c7726,46,46,55,49,96,25
c7727,13,13,48,58,80,17
c7728,17,17,28,2,150,21
c7729,45,45,59,36,114,13
c7730,1,1,7,2,101,20
c7731,34,34,33,43,100,19
c7732,22,22,17,27,30,9
c7733,13,13,106,116,130,39
c7734,26,26,20,36,60,21
c7735,10,10,20,18,84,10
c7736,5,5,15,10,92,15
c7737,19,19,19,17,98,28
c7738,8,8,13,11,88,6
c7739,20,20,53,47,109,34
c7740,42,42,47,53,30,6
c7741,2,2,10,11,44,10
c7742,13,13,17,3,56,29
c7743,23,23,33,12,98,47
c7744,19,19,32,10,202,24
c7745,23,23,16,25,30,24
c7746,13,13,16,26,24,7
c7747,24,24,50,28,105,36
c7748,42,42,27,21,55,13
c7749,16,16,30,58,106,20
c7750,37,37,97,94,92,21
c7751,9,9,36,22,80,41
c7752,7,7,29,47,47,16
c7753,34,34,56,21,223,45
c7754,31,31,24,19,116,30
c7755,31,31,46,15,66,41
c7756,22,22,52,58,123,27
c7757,9,9,44,0,92,8
c7758,9,9,10,11,94,11
c7759,12,12,20,16,74,14
c7760,25,25,14,21,84,8
c7761,10,10,18,6,69,10
c7762,29,29,74,111,118,21
c7763,17,17,40,48,59,12
c7764,8,8,49,16,53,28
c7765,19,19,2,19,56,6
c7766,78,78,131,131,174,50
c7767,32,32,54,55,62,18
c7768,16,16,52,7,52,17
c7769,23,23,13,20,84,13
c7770,38,38,59,99,76,31
c7771,32,32,35,44,72,11
c7772,39,39,50,4,134,29
c7773,9,9,29,2,114,13
c7774,46,46,63,19,82,28
c7775,40,40,46,38,122,37
c7776,34,34,19,15,34,26
c7777,15,15,22,9,88,16
c7778,43,43,50,30,72,16
c7779,28,28,10,14,67,17
c7780,53,53,15,35,68,14
c7781,39,39,60,24,48,8
c7782,8,8,32,11,48,14
c7783,8,8,63,17,77,20
c7784,40,40,102,24,114,33
c7785,34,34,43,32,12,8
c7786,12,12,47,45,62,40
c7787,69,69,57,26,84,80
c7788,13,13,57,52,66,20
c7789,31,31,20,22,49,7
c7790,11,11,43,2,94,21
c7791,44,44,75,44,116,33
c7792,3,3,7,5,88,5
c7793,64,64,61,24,99,27
c7794,28,28,54,80,101,28
c7795,73,73,157,128,202,37
c7796,20,20,23,29,47,23
c7797,14,14,32,23,71,7
c7798,12,12,28,3,59,14
c7799,41,41,33,25,73,14
c7800,15,15,46,23,124,28
c7801,18,18,30,6,109,44
c7802,11,11,43,18,56,13
c7803,12,12,49,99,64,14
c7804,13,13,53,27,75,18
c7805,9,9,22,18,34,16
c7806,15,15,43,5,83,10
c7807,13,13,13,33,46,6
c7808,11,11,35,6,102,9
c7809,17,17,34,18,73,15
c7810,57,57,85,101,129,31
c7811,53,53,83,0,132,30
c7812,48,48,105,101,144,30
c7813,16,16,26,8,62,10
c7814,29,29,46,40,70,9
c7815,0,0,12,17,26,18
c7816,17,17,37,25,133,9
c7817,32,32,34,24,60,12
c7818,36,36,26,33,65,13
c7819,20,20,30,32,32,12
c7820,19,19,36,28,76,23
c7821,26,26,75,41,81,13
c7822,41,41,78,165,80,33
c7823,37,37,86,53,104,19
c7824,43,43,77,112,118,31
c7825,21,21,41,42,47,15
c7826,3,3,27,0,30,21
c7827,66,66,79,44,134,49
c7828,29,29,13,16,36,18
c7829,9,9,9,6,96,24
c7830,7,7,32,19,34,16
c7831,17,17,21,12,56,4
c7832,19,19,25,6,92,16
c7833,68,68,105,84,86,52
c7834,27,27,45,26,29,5
c7835,57,57,46,24,141,48
c7836,22,22,41,27,76,18
c7837,49,49,69,29,64,22
c7838,17,17,28,55,57,9
c7839,46,46,55,27,130,59
c7840,31,31,78,61,69,28
c7841,15,15,50,62,89,21
c7842,30,30,47,46,62,23
c7843,12,12,14,27,14,12
c7844,19,19,56,10,74,20
c7845,24,24,49,38,32,8
c7846,10,10,10,15,42,9
c7847,46,46,63,54,90,19
c7848,12,12,17,6,20,3
c7849,18,18,20,12,119,13
c7850,49,49,29,19,132,38
c7851,11,11,23,12,93,24
c7852,43,43,52,44,104,14
c7853,18,18,45,29,40,13
c7854,19,19,17,2,94,23
c7855,11,11,4,28,120,39
c7856,38,38,18,12,85,23
c7857,25,25,20,29,75,8
c7858,15,15,29,16,56,43
c7859,6,6,11,2,126,9
c7860,4,4,17,5,73,22
c7861,45,45,63,62,143,21
c7862,12,12,6,6,104,11
c7863,11,11,18,9,208,17
c7864,16,16,11,26,96,13
c7865,56,56,29,62,67,30
c7866,22,22,10,40,62,11
c7867,26,26,16,68,101,19
c7868,13,13,24,21,36,9
c7869,13,13,35,17,147,38
c7870,85,85,113,102,170,47
c7871,55,55,47,43,80,29
c7872,52,52,93,62,150,53
c7873,22,22,50,26,80,24
c7874,83,83,136,100,248,61
c7875,27,27,65,5,265,45
c7876,28,28,24,77,58,8
c7877,14,14,62,16,78,20
c7878,30,30,35,30,40,9
c7879,29,29,54,16,71,36
c7880,57,57,97,91,151,40
c7881,15,15,30,34,86,38
c7882,16,16,54,59,45,14
c7883,31,31,66,115,102,30
c7884,28,28,52,23,115,27
c7885,28,28,25,2,98,22
c7886,60,60,72,13,132,22
c7887,29,29,74,46,92,27
c7888,25,25,34,25,52,7
c7889,55,55,125,45,162,75
c7890,19,19,44,38,27,11
c7891,63,63,49,82,152,19
c7892,20,20,14,22,24,11
c7893,18,18,4,15,106,27
c7894,0,0,25,0,60,31
c7895,23,23,11,33,146,33
c7896,32,32,100,58,104,13
c7897,51,51,70,58,108,28
c7898,25,25,33,31,146,34
c7899,9,9,53,4,105,27
c7900,20,20,38,53,29,8
c7901,11,11,21,2,84,99
c7902,48,48,106,77,140,49
c7903,14,14,33,3,82,20
c7904,21,21,24,16,81,8
c7905,23,23,23,24,64,25
c7906,13,13,34,1,91,28
c7907,40,40,47,34,79,24
c7908,22,22,16,28,84,48
c7909,21,21,67,103,114,42
c7910,27,27,46,35,94,42
c7911,32,32,50,15,117,28
c7912,19,19,28,46,58,8
c7913,15,15,12,4,20,12
c7914,44,44,174,58,225,57
